Australian Business Number (ABN),Legal entity,Legal entity postcode,Legal entity LGA,Service provider,Funding agency,Funding source,Funding title,Program title,Funding type,Funding terms,Funding agreement start,Funding agreement end,Funding agreement duration,Category,Tag 1,Tag 2,Client group,Purpose,Statewide,Service delivery LGA,Service delivery postcode,Longitude,Latitude,Total funding under this agreement,Previous financial year,Co-contribution,Website
78793694389,The Corporation of the Roman Catholic Diocese of Toowoomba Centacare,,,The Corporation of the Roman Catholic Diocese of Toowoomba Centacare,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,"The Mental Health Funding Program budget funds Non-government Organisations to provide a range of promotion, prevention and early intervention services for services  people with mental illness, their families and carers.",No,Toowoomba Regional,,,,312586,312586,,
56556874963,Toowoomba Clubhouse Association Inc.,,,Toowoomba Clubhouse Association Inc.,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,"The Mental Health Funding Program budget funds Non-government Organisations to provide a range of promotion, prevention and early intervention services for services  people with mental illness, their families and carers.",No,Toowoomba Regional,,,,274566,274566,,
97562159792,Warrina Community Co-operative Ltd,,,Warrina Community Co-operative Ltd,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Toowoomba Regional,,,,943442,943442,,
76492475738,Toowoomba Hospice Association Incorporated,,,Toowoomba Hospice Association Inc,QH,State,Palliative Care,,Service procurement,Operational,01/07/2011,30/06/2014,ongoing,Health and wellbeing,Palliative Care,End of life services,,"The Palliative Care Program State budget provides funding to Non-government Organisations to provide a range of palliative care services such as symptom relief, grief and bereavement support for the family and carers of the terminally ill clients in the community.",No,Toowoomba Regional,,,,1484545,500957,,
70134174128,RHealth Limited,,,RHealth,QH,State,Preventive Health,,Service procurement,Operational,01/07/2012,30/09/2013,ongoing,Health and wellbeing,Preventive Health,Health Promotion,,"The Chronic Disease Healthworker Positions funding is allocated to Non-government Organisations to employ positions involved in a variety of screening services throughout Queensland in the areas of nutrition, physical activity, alcohol, child health and sexual and reproductive health to support the implementation of the Queensland Strategy for Chronic Disease.",No,Toowoomba Regional,,,,150314,120251,,
70134174128,RHealth Limited,,,RHealth,QH,State,Preventive Health,,Service procurement,Operational,01/07/2012,30/09/2012,ongoing,Health and wellbeing,Preventive Health,Health Promotion,,"The Chronic Disease Healthworker Positions funding is allocated to Non-government Organisations to employ positions involved in a variety of screening services throughout Queensland in the areas of nutrition, physical activity, alcohol, child health and sexual and reproductive health to support the implementation of the Queensland Strategy for Chronic Disease.",No,Toowoomba Regional,,,,28979,28979,,
70134174128,RHealth Limited,,,RHealth,QH,State,Preventive Health,,Service procurement,Operational,01/07/2012,30/09/2012,ongoing,Health and wellbeing,Preventive Health,Health Promotion,,"The Chronic Disease Healthworker Positions funding is allocated to Non-government Organisations to employ positions involved in a variety of screening services throughout Queensland in the areas of nutrition, physical activity, alcohol, child health and sexual and reproductive health to support the implementation of the Queensland Strategy for Chronic Disease.",No,Toowoomba Regional,,,,34070,34070,,
42063317206,Toowoomba and District Division of General Practice Ltd (GP Connections),,,Toowoomba and District Division of General Practice Ltd (GP Connections),QH,State,Preventive Health,,Service procurement,Operational,01/07/2012,30/09/2012,ongoing,Health and wellbeing,Preventive Health,Health Promotion,,"The Chronic Disease Healthworker Positions funding is allocated to Non-government Organisations to employ positions involved in a variety of screening services throughout Queensland in the areas of nutrition, physical activity, alcohol, child health and sexual and reproductive health to support the implementation of the Queensland Strategy for Chronic Disease.",No,Toowoomba Regional,,,,34506,34506,,
42063317206,Toowoomba and District Division of General Practice Ltd (GP Connections),,,Toowoomba and District Division of General Practice Ltd (GP Connections),QH,State,Preventive Health,,Service procurement,Operational,01/07/2012,30/09/2012,ongoing,Health and wellbeing,Preventive Health,Health Promotion,,"The Chronic Disease Healthworker Positions funding is allocated to Non-government Organisations to employ positions involved in a variety of screening services throughout Queensland in the areas of nutrition, physical activity, alcohol, child health and sexual and reproductive health to support the implementation of the Queensland Strategy for Chronic Disease.",No,Toowoomba Regional,,,,30453,30453,,
15292645165,Torres Strait Island Regional Council,,,Torres Strait Island Regional Council,QH,State,Indigenous Health,,Service procurement,Operational,01/07/2011,30/06/2013,ongoing,Health and wellbeing,Indigenous Health,Public health,,Funding for managing Environmental issues that impact on health in Aboriginal and Torres Strait Islander Communities,No,Torres Shire,,,,2955304,1504848,,
66010113603,Townsville Aboriginal and Torres Strait Islander Corporation for Health Services,,,Townsville Aboriginal and Torres Strait Islander Corporation for Health Services,QH,State,Alcohol and Other Drugs,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Alcohol and Other Drugs,Non-residential treatment services,,"Illicit Drug Diversion Initiative funding is for the provision of appropriate assessment, education and treatment programs for cannabis offenders who meet the strict eligibility criteria, to be diverted from the criminal justice system through attendance at a Drug Diversion Assessment Program.",No,Townsville City,,,,54443,54443,,
98094529263,Mater Health Services North Queensland Limited,,,Mater Health Services North Queensland Limited,QH,State,Children's Health,,Service procurement,Operational,01/07/2012,30/06/2015,ongoing,Health and wellbeing,Children's Health,Healthy Hearing,,"The Child Health Funding program provides funding for a statewide hearing screening program for babies born in private hospitals, paediatric audiology diagnostic and treatment services, the Hearing Health program in North Qld and the cochlear implant program.",No,Townsville City,,,,220573,55046,,
47552535661,Respect Inc,,,Respect Inc,QH,State,Communicable Diseases,,Service procurement,Operational,01/07/2012,30/06/2014,ongoing,Health and wellbeing,Communicable Diseases,Sexual Health,,"The HIV/AIDS State budget provides funds to Health Service Districts and Non-government Organisations for the implementation of prevention strategies, education and support to people with HIV/AIDS or at risk of contracting HIV/AIDS.",Yes,Townsville City,,,,1004072,513861,,
46253211955,James Cook University,,,"Faculty of Medicine, Health and Molecular Sciences",QH,State,Medical Research,,Grant,Operational,01/07/2012,30/09/2013,fixed term,Health and wellbeing,Medical Research,Universities,,This program budget provides funds  to subsidise salaries of  medically qualified academic staff  in University medical schools who provide teaching service hours in Queensland Health facilities.,No,Townsville City,,,,1385000,1108000,,
13573741460,Independent Advocacy in the Tropics Inc,,,Independent Advocacy in the Tropics Inc,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Townsville City,,,,32567,32567,,
78010437359,Kith and Kin Association Limited,,,Kith and Kin Association Limited,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Housing and Support,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Townsville City,,,,191623,191623,,
78010437359,Kith and Kin Association Limited,,,Kith and Kin Association Limited,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Mental Health,Community mental health,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Townsville City,,,,874301,874301,,
19996054724,Mental Illness Fellowship of North Queensland Inc,,,Mental Illness Fellowship of North Queensland Inc,QH,State,Mental Health,,Service procurement,Operational,01/07/2012,30/06/2013,fixed term,Health and wellbeing,Mental Health,Community mental health,,Funding for a range of support initiatives for people with mental illness including: Transition from Correctional Facilities; Transitional Recovery Program; Time Out House Initiative; Resident Recovery Program; Resolve; Consumer Operated Services,No,Townsville City,,,,230000,230000,,
