Australian Business Number (ABN),Legal entity,Legal entity postcode,Legal entity LGA,Service provider,Funding agency,Funding source,Funding title,Program title,Funding type,Funding terms,Funding agreement start,Funding agreement end,Funding agreement duration,Category,Tag 1,Tag 2,Client group,Purpose,Statewide,Service delivery LGA,Service delivery postcode,Longitude,Latitude,Total funding under this agreement,Previous financial year,Co-contribution,Website
99010729432,MARSDEN KINDERGARTEN AND CHILD CARE,,MARSDEN,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,3353,3353,0,
99017037258,CASSANDRA HUNTLEY,,WOOMBYE,,DCCSDS,Combined,Family Support Program,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Intensive supports provided to families with a child returning from out-of-home care, or who are at significant risk of their child entering out-of-home care. The child, on average, must reside in the family home and be cared for by their parents or guardian at least 50% of the time.",No,,,,,540,540,0,
99034254872,LIFTWORX,,BROWNS PLAINS,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,2165,2165,0,
99056476321,MACKAY & DISTRICT SPINAL INJURIES,,WEST MACKAY,,DCCSDS,Combined,Family Support Program,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Intensive supports provided to families with a child returning from out-of-home care, or who are at significant risk of their child entering out-of-home care. The child, on average, must reside in the family home and be cared for by their parents or guardian at least 50% of the time.",No,,,,,11712,11712,0,
99056476321,MACKAY & DISTRICT SPINAL INJURIES,,WEST MACKAY,,DCCSDS,Combined,Time Limited Response,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,Specialist disability services are provided to persons as part of a time-limited to reduce their level of risk where they are in life threatening situation or experiencing harm to themselves or haming others,No,,,,,80079,80079,0,
99056476321,Mackay and District Spinal Injuries Association Inc,,Brisbane,,DCCSDS,State and Commonwealth,Quality Grants,,Grant,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Funding provided to non-government organisations in scope of certification against the disability service standards, to help towards the cost of developing and maintaining their quality systems and towards the cost of quality audits.",Yes,,,,,4900,4900,0,
99075153678,WAKEFIELD MEDICAL PRACTICE,,PADDINGTON,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,170,170,0,
99076246752,NUTRICIA AUSTRALIA PTY LTD,,NORTH RYDE BC,,DCCSDS,Combined,Family Support Program,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Intensive supports provided to families with a child returning from out-of-home care, or who are at significant risk of their child entering out-of-home care. The child, on average, must reside in the family home and be cared for by their parents or guardian at least 50% of the time.",No,,,,,4034,4034,0,
99076246752,NUTRICIA AUSTRALIA PTY LTD,,NORTH RYDE BC,,DCCSDS,Combined,Family Support Program,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Intensive supports provided to families with a child returning from out-of-home care, or who are at significant risk of their child entering out-of-home care. The child, on average, must reside in the family home and be cared for by their parents or guardian at least 50% of the time.",No,,,,,409,409,0,
99099813724,CARERS LINK PTY LTD,,WYNNUM,,DCCSDS,Combined,Children at Risk,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,,No,,,,,82963,82963,0,
99099813724,CARERS LINK PTY LTD,,WYNNUM,,DCCSDS,Combined,Children at Risk,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,,No,,,,,7488,7488,0,
99099813724,CARERS LINK PTY LTD,,WYNNUM,,DCCSDS,Combined,Children at Risk,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,,No,,,,,2363,2363,0,
99099813724,CARERS LINK PTY LTD,,WYNNUM,,DCCSDS,Combined,Family Support Program,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Intensive supports provided to families with a child returning from out-of-home care, or who are at significant risk of their child entering out-of-home care. The child, on average, must reside in the family home and be cared for by their parents or guardian at least 50% of the time.",No,,,,,412047,412047,0,
99099813724,CARERS LINK PTY LTD,,WYNNUM,,DCCSDS,Combined,Family Support Program,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Intensive supports provided to families with a child returning from out-of-home care, or who are at significant risk of their child entering out-of-home care. The child, on average, must reside in the family home and be cared for by their parents or guardian at least 50% of the time.",No,,,,,39333,39333,0,
99099813724,CARERS LINK PTY LTD,,WYNNUM,,DCCSDS,Combined,Family Support Program,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Intensive supports provided to families with a child returning from out-of-home care, or who are at significant risk of their child entering out-of-home care. The child, on average, must reside in the family home and be cared for by their parents or guardian at least 50% of the time.",No,,,,,21365,21365,0,
99099813724,CARERS LINK PTY LTD,,WYNNUM,,DCCSDS,Combined,Family Support Program,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Intensive supports provided to families with a child returning from out-of-home care, or who are at significant risk of their child entering out-of-home care. The child, on average, must reside in the family home and be cared for by their parents or guardian at least 50% of the time.",No,,,,,8852,8852,0,
99099813724,CARERS LINK PTY LTD,,WYNNUM,,DCCSDS,Combined,Time Limited Response,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,Specialist disability services are provided to persons as part of a time-limited to reduce their level of risk where they are in life threatening situation or experiencing harm to themselves or haming others,No,,,,,95240,95240,0,
99099813724,CARERS LINK PTY LTD,,WYNNUM,,DCCSDS,Combined,Time Limited Response,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,Specialist disability services are provided to persons as part of a time-limited to reduce their level of risk where they are in life threatening situation or experiencing harm to themselves or haming others,No,,,,,18700,18700,0,
99099813724,CARERS LINK PTY LTD,,WYNNUM,,DCCSDS,Combined,Time Limited Response,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,Specialist disability services are provided to persons as part of a time-limited to reduce their level of risk where they are in life threatening situation or experiencing harm to themselves or haming others,No,,,,,6482,6482,0,
99099813724,CARERS LINK PTY LTD,,WYNNUM,,DCCSDS,Combined,Time Limited Response,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,Specialist disability services are provided to persons as part of a time-limited to reduce their level of risk where they are in life threatening situation or experiencing harm to themselves or haming others,No,,,,,4626,4626,0,
99099813724,CARERS LINK PTY LTD,,WYNNUM,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,2158,2158,0,
99099813724,CARERS LINK PTY LTD,,WYNNUM,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,1393,1393,0,
99099813724,CARERS LINK PTY LTD,,WYNNUM,,DCCSDS,State,CRC_PAS,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Placement Services,,"Short-term and/or transitionary out-of-home care placement packages, support packages and in-home support packages for statutory child protection clients where there are no suitable vacancies in the main grant funded out-of-home care service system. ",No,,,,,1460,1460,0,
99099813724,CARERS LINK PTY LTD,,WYNNUM,,DCCSDS,State,CRC_PAS,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Placement Services,,"Short-term and/or transitionary out-of-home care placement packages, support packages and in-home support packages for statutory child protection clients where there are no suitable vacancies in the main grant funded out-of-home care service system. ",No,,,,,140397,140397,0,
99099813724,Carers Link Pty Ltd,,Brisbane,,DCCSDS,State and Commonwealth,Mobility,,Grant,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,Mobility assistance for people with a disability,Yes,,,,,750,750,0,
99099813724,Carers Link Pty Ltd,,Brisbane,,DCCSDS,State and Commonwealth,Quality Grants,,Grant,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Funding provided to non-government organisations in scope of certification against the disability service standards, to help towards the cost of developing and maintaining their quality systems and towards the cost of quality audits.",Yes,,,,,4900,4900,0,
99099813724,Carers Link Pty Ltd,,Wynnum,,DCCSDS,State and Commonwealth,Transition From TLR,,Grant,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,Transition from time limited response to long term support options,Yes,,,,,4626,4626,0,
99119925192,OUT AND ABOUT MOBILITY OPTIONS,,DECEPTION BAY,,DCCSDS,Combined,Family Support Program,,Other,Operational,1/07/2012,30/06/2013,Ongoing,People with disability,Disability Services,Disability Support,,"Intensive supports provided to families with a child returning from out-of-home care, or who are at significant risk of their child entering out-of-home care. The child, on average, must reside in the family home and be cared for by their parents or guardian at least 50% of the time.",No,,,,,378,378,0,
99127116674,CHRISTIAN MIESCH PSYCHOLOGIST,,PACIFIC HEIGHTS,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,7350,7350,0,
99130660025,ALPHA COMMUNITY SERVICES,,PARKRIDGE,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,7686,7686,0,
99130660025,ALPHA COMMUNITY SERVICES PTY LTD,,HILLCREST,,DCCSDS,State,Child Related Costs,,Other,Operational,1/07/2012,30/06/2013,Ongoing,Parents and families,Child Safety,Child Related Costs,,Financial support to approved foster and kinship carers to assist in the care of a young person,No,,,,,2556,2556,0,
