Australian Business Number (ABN),Legal entity,Legal entity postcode,Legal entity LGA,Service provider,Funding agency,Funding source,Funding title,Program title,Funding type,Funding terms,Funding agreement start,Funding agreement end,Funding agreement duration,Category,Tag 1,Tag 2,Client group,Purpose,Statewide,Service delivery LGA,Service delivery postcode,Longitude,Latitude,Total funding under this agreement,Previous financial year,Co-contribution,Website
46034107592,Murilla Community Centre Inc,,MILES,Murilla Outside School Hours Care,DETE,State,School Aged Care,,Grant,Operational,27/08/2012,30/09/2015,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Western Downs Regional,,,,18513,5807,0,
46326450627,Leichhardt House Student Hostel (Chinchilla),,CHINCHILLA,,DETE,Combined,Student Hostel Support Scheme (SHSS),,Grant,Operational and Capital,,,Ongoing,Community support,Accommodation,,,To provide financial assistance to eligible non-profit organisations providing hostel accommodation in rural areas to accommodate geographically isolated primary and secondary students (including students with disabilities) so they may have daily access to schools.,No,Western Downs Regional,,,,,114301,59693,http://education.qld.gov.au/schools/grants/other/hostel.html
59150737849,The Creche and Kindergarten Association Limited,,PROSERPINE,C&K Proserpine Community Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Whitsunday Regional,,,,8000,8000,0,
74116939538,Bowen Community Council Inc,,BOWEN,Cooinda Child Care Hub,DETE,State,Integrated Service Delivery (Hubs),,Grant,Operational,1/07/2012,30/06/2015,Fixed-term,Parents and families,Early Years,,,To provide a hub service to respond effectively to the diverse needs of children and families,No,Whitsunday Regional,,,,116177,37610,0,
58009666193,Queensland Police Citizens Youth Welfare Association,,TINGALPA,Cannonvale-Whitsunday PCYC School Aged Care,DETE,State,School Aged Care,,Grant,Operational,20/04/2012,30/06/2015,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Whitsunday Regional,,,,19119,5807,0,
57237799120,Wujal Wujal Aboriginal Shire Council,,WUJAL WUJAL,Wujal Wujal Community Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Wujal Wujal Aboriginal Shire,,,,4000,4000,0,
57237799120,Wujal Wujal Aboriginal Shire Council,,WUJAL WUJAL,Wujal Wujal Care and Share Group,DETE,State,Long Day Care (ATSI),,Grant,Operational,1/07/2012,30/06/2015,Fixed-term,Aboriginal and Torres Strait Islander peoples,Early Years,,,To provide early childhood development including early childhood education and  care  in remote Aboriginal and Torres Strait Island communities.,No,Wujal Wujal Aboriginal Shire,,,,71760,17423,0,
57237799120,Wujal Wujal Aboriginal Shire Council,,WUJAL WUJAL,Wujal Wujal Care and Share Group Vacation Care Program,DETE,State,Vacation Care Access,,Grant,Operational,1/07/2011,30/06/2014,Fixed-term,Parents and families,Early Years,,,"Vacation Care Access services offers support for targeted families, specifically for children with disabilities or Indigenous children, to access services during school holidays ",No,Wujal Wujal Aboriginal Shire,,,,27945,26145,0,
30977526871,Yarrabah Aboriginal Shire Council,,YARRABAH,Yarrabah Community Council,DETE,State,Vacation Care Access,,Grant,Operational,1/07/2011,30/06/2014,Fixed-term,Parents and families,Early Years,,,"Vacation Care Access services offers support for targeted families, specifically for children with disabilities or Indigenous children, to access services during school holidays ",No,Yarrabah Aboriginal Shire,,,,32052,10367,0,
42307601105,Chung Tian Chinese School Of Qld   ,,PRIESTDALE,,DETE,State,After Hours Ethnic Schooling Program (AHES),,Grant,Operational,,,Ongoing,Community support,Language Education,,,To build upon the language potential encountered in a number of community organisations and expand the number of Languages Other Than English (LOTE) currently offered to Queensland students.,No,,,,,14725,14823,,
12226452826,The Gowrie (Qld) Inc.,,FORTITUDE VALLEY,The Gowrie Kindergarten Support Network,DETE,State,Family Support (Statewide),,Grant,Operational,,,Fixed term,Education and training,Early Childhood Development,,,Implement a Kindergarten Support Network,Yes,,,,,250000,175000,0,
80180917496,Playgroup Association of Queensland Inc,,ENOGGERA,Playgroup Association of Queensland,DETE,State,Family Support (Statewide),,Grant,Operational,19/12/2011,31/12/2014,Fixed-term,Education and training,Early Years,,,To assist with the running of the annual conference for volunteers.,Yes,,,,,67521,21583,0,
74639918307,Queensland Children's Week Association Inc,,BRACKEN RIDGE,Queensland Children's Week Association,DETE,Commonwealth,Family Support (Statewide),,Grant,Operational,1/04/2012,30/06/2015,Fixed-term,Education and training,Early Years,,,To assist in delivering Children's Week activities,Yes,,,,,72632,21708,72632,
18261125670,Geebung Wavell Heights Uniting Church,,WAVELL HEIGHTS,Queensland Children's Services Library,DETE,State,Family Support (Statewide),,Grant,Operational,1/07/2011,30/06/2014,Fixed-term,Education and training,Early Years,,,To provide a child care and family day care resource library,Yes,,,,,194625,62949,0,
59150737849,The Creche and Kindergarten Association Limited,,NEWMARKET,Administrative Infrastructure C&K Limited,DETE,State,Family Support (Statewide),,Grant,Operational,,,Fixed term,Education and training,Early Childhood Development,,,Upgrade and expansion of administrative infrastructure for The Crèche and Kindergarten Association Limited,Yes,,,,,250000,250000,0,
50169561394,AUSTRALIAN RED CROSS SOCIETY,,MILTON,Australian Red Cross - Family Support Program,DETE,State,Family Support (State-wide),,Grant,Operational,1/01/2012,31/12/2014,Fixed-term,Education and training,Early Years,,,To deliver information workshops about food and nutrition for young children across the state.,Yes,,,,,3678405,1189729,0,
33986781351,Australian Nutrition Foundation (Qld Div) Inc,,BOWEN HILLS,Australian Nutrition Foundation (QLD DIV) Inc t/a Nutrition Australia QLD,DETE,State,Information & Resources,,Grant,Operational,1/10/2013,30/09/2016,Fixed-term,Education and training,Early Years,,,To deliver information workshops about food and nutrition for young children across the state.,Yes,,,,,110262,35663,0,
28000030179,The Smith Family,,,Reading to Children,DETE,State,Literacy Support,,Grant,Operational,13/11/2009,31/10/2013,Fixed-term,Education and training,Early Years,,,"Deliver a reading to children program for children under school age using volunteer readers, in particular older people and grandparents within the areas of Cape York, Torres Strait and Far North Queensland",Yes,,,,,431877,52382,0,
28000030179,The Smith Family,,,The Smith Family Reading to Children,DETE,State,Literacy Support,,Grant,Operational,1/11/2011,31/10/2014,Fixed-term,Education and training,Early Years,,,"Deliver a reading to children program for children under school age using volunteer readers, in particular older people and grandparents within the areas of Cape York, Torres Strait and Far North Queensland",Yes,,,,,1698117,549232,0,
11102379386,BoysTown,,MILTON,Parentline,DETE,State,Parenting Support (Telephone),,Grant,Operational,1/01/2012,31/12/2014,Fixed-term,Education and training,Early Years,,,To provide a statewide information and advice telephone service to families.,Yes,,,,,2559612,827871,0,
80180917496,Playgroup Association of Queensland Inc,,ENOGGERA,Accessible Playgroup Initiative,DETE,State,Playgroup (State-wide),,Grant,Operational,1/07/2013,30/06/2016,Fixed-term,Education and training,Early Years,,,To deliver information workshops about food and nutrition for young children across the state.,Yes,,,,,1116576,447938,0,
43596714005,Kingston East Neighbourhood Group Inc,,SLACKS CREEK,Kids 4 Kindy Program,DETE,Commonwealth,Pre-Kindergarten Support,,Grant,Operational,31/07/2013,30/07/2016,Fixed-term,Aboriginal and Torres Strait Islander peoples,Early Years,,,To facilitate community awareness and promote access and participation to kindergarten programs for Aboriginal and Torres Strait Islander children and children from CALD backgrounds. Funding is intended to address barriers to kindergarten participation by supporting and resourcing community organisations to engage families in programs and activities which support access to early learning.,Yes,,,,,300000,0,300000,
